id,color,r,g,b,name,owner,type,topography,vegetation,climate,natural_harbor_suitability,religion,culture,population,raw_material,location,province,area,region,subcontinent,continent,impassable_mountains,sea_zones,coastal,is_lake
346,#665C66,102,92,102,Nenio,,land,flatland,woods,continental,,norse,hurgan,1000,lumber,nenio,rodzum_province,channellands_area,moria_region,tousourilea,berlogoes,,,,
347,#5C6666,92,102,102,Rodzum,,land,flatland,forest,continental,,norse,hurgan,300,stone,rodzum,rodzum_province,channellands_area,moria_region,tousourilea,berlogoes,,,,
348,#5E5E5E,94,94,94,Sjhupenet,,land,wetlands,forest,continental,,norse,hurgan,3000,lumber,sjhupenet,sjhupenet_province,channellands_area,moria_region,tousourilea,berlogoes,,,,
349,#545E5E,84,94,94,Wundaire,,land,wetlands,forest,continental,,orthodox,hurgan,2000,copper,wundaire,sjhupenet_province,channellands_area,moria_region,tousourilea,berlogoes,,,,
350,#5E545E,94,84,94,Osoarania,,land,mountains,forest,continental,,orthodox,hurgan,500,iron,osoarania,sjhupenet_province,channellands_area,moria_region,tousourilea,berlogoes,,,,
351,#635963,99,89,99,Ziquarel,,land,flatland,woods,continental,0,orthodox,durninian,2000,wild_game,ziquarel,morana_province,barilee_area,moria_region,tousourilea,berlogoes,,,yes,
352,#636363,99,99,99,Morana,Moria,land,flatland,grasslands,continental,0.2,catholic,morian,18000,tin,morana,morana_province,barilee_area,moria_region,tousourilea,berlogoes,,,yes,
353,#596363,89,99,99,Qeltara,,land,flatland,grasslands,continental,0,orthodox,durninian,3000,lumber,qeltara,morana_province,barilee_area,moria_region,tousourilea,berlogoes,,,yes,
354,#606060,96,96,96,Barilee,Moria,land,flatland,grasslands,continental,0.6,catholic,morian,45000,dyes,barilee,barilee_province,barilee_area,moria_region,tousourilea,berlogoes,,,yes,
355,#566060,86,96,96,Isterare,,land,flatland,sparse,continental,,orthodox,durninian,5000,fiber_crops,isterare,barilee_province,barilee_area,moria_region,tousourilea,berlogoes,,,,
356,#605660,96,86,96,Nurmure,,land,flatland,sparse,continental,0,orthodox,durninian,5000,fish,nurmure,barilee_province,barilee_area,moria_region,tousourilea,berlogoes,,,yes,
357,#565656,86,86,86,Uctonilee,,land,flatland,woods,continental,,orthodox,durninian,2000,pepper,uctonilee,uctonilee_province,barilee_area,moria_region,tousourilea,berlogoes,,,,
358,#4C5656,76,86,86,Qudobel,,land,hills,woods,continental,,orthodox,durninian,500,livestock,qudobel,uctonilee_province,barilee_area,moria_region,tousourilea,berlogoes,,,,
359,#545454,84,84,84,Lamburdia,Cadrokia,land,flatland,sparse,continental,0.25,catholic,morian,6000,tobacco,lamburdia,lamburdia_province,barilee_area,moria_region,tousourilea,berlogoes,,,yes,
360,#4A5454,74,84,84,Herakore,,land,flatland,woods,continental,,orthodox,durninian,3000,wild_game,herakore,lamburdia_province,barilee_area,moria_region,tousourilea,berlogoes,,,,
361,#544A54,84,74,84,Armisture,,land,flatland,sparse,continental,0,orthodox,durninian,5000,salt,armisture,lamburdia_province,barilee_area,moria_region,tousourilea,berlogoes,,,yes,
362,#475151,71,81,81,Capisur,Valdez,land,flatland,woods,continental,0.1,catholic,oyonese,18000,fish,capisur,capisur_province,loganet_area,moria_region,tousourilea,berlogoes,,,yes,
363,#515151,81,81,81,Sarmitchur,,land,flatland,woods,continental,,orthodox,durninian,3000,medicaments,sarmitchur,capisur_province,loganet_area,moria_region,tousourilea,berlogoes,,,,
364,#514751,81,71,81,Desolate Rock,,land,flatland,sparse,arctic,,orthodox,durninian,500,fish,desolate_rock,capisur_province,loganet_area,moria_region,tousourilea,berlogoes,,,yes,
365,#594F59,89,79,89,Cafrin,,land,flatland,forest,continental,,orthodox,durninian,500,maize,cafrin,cafrin_province,loganet_area,moria_region,tousourilea,berlogoes,,,,
366,#4F5959,79,89,89,Yuvanae,,land,hills,forest,continental,,orthodox,durninian,400,fur,yuvanae,cafrin_province,loganet_area,moria_region,tousourilea,berlogoes,,,,
367,#595959,89,89,89,Varianita,,land,hills,forest,continental,,orthodox,durninian,300,livestock,varianita,cafrin_province,loganet_area,moria_region,tousourilea,berlogoes,,,,
368,#454F4F,69,79,79,Apelvil,Emzonia,land,wetlands,woods,continental,0,orthodox,durninian,10000,fruit,apelvil,loganet_province,loganet_area,moria_region,tousourilea,berlogoes,,,yes,
369,#4F4F4F,79,79,79,Loganet,Emzonia,land,flatland,grasslands,continental,0.2,orthodox,durninian,15000,fish,loganet,loganet_province,loganet_area,moria_region,tousourilea,berlogoes,,,yes,
370,#4F454F,79,69,79,Rudrirea,Emzonia,land,flatland,woods,continental,,orthodox,durninian,9000,lumber,rudrirea,loganet_province,loganet_area,moria_region,tousourilea,berlogoes,,,,
371,#515B5B,81,91,91,Demenjel,Emzonia,land,flatland,woods,continental,,orthodox,durninian,9000,beeswax,demenjel,dirilijen_province,loganet_area,moria_region,tousourilea,berlogoes,,,,
372,#5B515B,91,81,91,Dirilijen,Emzonia,land,flatland,forest,continental,,orthodox,durninian,11000,stone,dirilijen,dirilijen_province,loganet_area,moria_region,tousourilea,berlogoes,,,,
373,#5B5B5B,91,91,91,Clarwal,Emzonia,land,mountains,forest,continental,,orthodox,durninian,3000,stone,clarwal,dirilijen_province,loganet_area,moria_region,tousourilea,berlogoes,,,,
375,#807600,128,118,0,Jardelia,Aragie,land,flatland,woods,continental,0.1,catholic,aragian,10000,gems,jardelia,jardelia_province,arivja_area,arivas_region,tousourilea,berlogoes,,,yes,
376,#808000,128,128,0,Haejyer,,land,wetlands,forest,continental,0.2,orthodox,hurgan,1000,beeswax,haejyer,jardelia_province,arivja_area,arivas_region,tousourilea,berlogoes,,,yes,
377,#767600,118,118,0,Grenmihen,,land,flatland,forest,continental,,orthodox,hurgan,500,olives,grenmihen,jardelia_province,arivja_area,arivas_region,tousourilea,berlogoes,,,,
378,#768000,118,128,0,Nivedeltu,,land,flatland,forest,continental,0,orthodox,hurgan,1000,olives,nivedeltu,jardelia_province,arivja_area,arivas_region,tousourilea,berlogoes,,,yes,
379,#6d7700,109,119,0,Zariwekeja,,land,wetlands,forest,continental,0,orthodox,hurgan,600,fruit,zariwekeja,tuviler_province,arivja_area,arivas_region,tousourilea,berlogoes,,,yes,
380,#776d00,119,109,0,Tuviler,,land,wetlands,forest,continental,,orthodox,hurgan,500,olives,tuviler,tuviler_province,arivja_area,arivas_region,tousourilea,berlogoes,,,,
381,#777700,119,119,0,Feirare,,land,wetlands,forest,continental,,orthodox,hurgan,500,elephants,feirare,tuviler_province,arivja_area,arivas_region,tousourilea,berlogoes,,,,
382,#596300,89,99,0,Arivja,,land,hills,woods,continental,,orthodox,hurgan,3000,tin,arivja,arivja_province,arivja_area,arivas_region,tousourilea,berlogoes,,,,
383,#635900,99,89,0,Roscal,,land,hills,forest,continental,,orthodox,hurgan,750,coal,roscal,arivja_province,arivja_area,arivas_region,tousourilea,berlogoes,,,,
384,#636300,99,99,0,Riasefir,,land,wetlands,forest,continental,,orthodox,hurgan,500,lumber,riasefir,arivja_province,arivja_area,arivas_region,tousourilea,berlogoes,,,,
385,#5e6800,94,104,0,Arfie,,land,flatland,woods,continental,,orthodox,hurgan,9000,olives,arfie,arfie_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,yes,
386,#686800,104,104,0,Traadspori,Aragie,land,flatland,grasslands,continental,0.1,catholic,aragian,35000,fish,traadspori,arfie_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,yes,
387,#6d6300,109,99,0,Guin,,land,flatland,woods,continental,0,orthodox,hurgan,9000,legumes,guin,tesdoniya_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,yes,
388,#6d6d00,109,109,0,Tesdoniya,Aragie,land,flatland,grasslands,continental,0.4,catholic,aragian,18000,wool,tesdoniya,tesdoniya_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,yes,
389,#636d00,99,109,0,Saehyeri,Emjai,land,flatland,woods,continental,0,orthodox,hurgan,10000,fish,saehyeri,tesdoniya_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,yes,
390,#687200,104,114,0,Karat,Emjai,land,flatland,forest,continental,,orthodox,hurgan,500,goods_gold,karat,emjai_province,arivja_area,arivas_region,tousourilea,berlogoes,,,,
391,#727200,114,114,0,Lefagire,Emjai,land,flatland,forest,continental,,orthodox,hurgan,500,elephants,lefagire,emjai_province,arivja_area,arivas_region,tousourilea,berlogoes,,,,
392,#726800,114,104,0,Oraibedo,Emjai,land,flatland,forest,continental,,orthodox,hurgan,500,lumber,oraibedo,emjai_province,arivja_area,arivas_region,tousourilea,berlogoes,,,,
393,#5e5e00,94,94,0,Emjai,Emjai,land,hills,forest,continental,,orthodox,hurgan,3000,elephants,emjai,takil_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,,
394,#545e00,84,94,0,Takil,Takil,land,flatland,grasslands,continental,,orthodox,hurgan,15000,ivory,takil,takil_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,,
395,#5e5400,94,84,0,Lerbodo,Hurgan Council,land,flatland,woods,continental,,orthodox,hurgan,9000,livestock,lerbodo,takil_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,,
396,#594f00,89,79,0,Virariv,Maltaka,land,flatland,woods,continental,0.1,orthodox,mozzerellstonese,25000,millet,virariv,gendoggen_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,yes,
397,#4f4f00,79,79,0,Neera,Maltaka,land,flatland,woods,continental,0.1,orthodox,mozzerellstonese,10000,lumber,neera,gendoggen_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,yes,
398,#595900,89,89,0,Hajanea,Hurgan Council,land,hills,woods,continental,,orthodox,hurgan,10000,salt,hajanea,gendoggen_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,,
399,#4f5900,79,89,0,Gendoggen,Maltaka,land,flatland,grasslands,continental,0.2,orthodox,mozzerellstonese,45000,legumes,gendoggen,gendoggen_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,yes,
400,#545400,84,84,0,Hurgan,Hurgan Council,land,flatland,grasslands,continental,,orthodox,hurgan,18000,horses,hurgan,disolue_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,,
401,#544a00,84,74,0,Buraijae,Hurgan Council,land,flatland,grasslands,continental,,orthodox,hurgan,10000,lumber,buraijae,disolue_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,,
402,#4a5400,74,84,0,Disolue,Maltaka,land,flatland,grasslands,continental,0.15,orthodox,mozzerellstonese,25000,incense,disolue,disolue_province,maltaka_area,arivas_region,tousourilea,berlogoes,,,yes,
403,#8c8fad,140,143,173,Daltan,Daltan,land,flatland,grasslands,continental,0.1,orthodox,mozzerellstonese,45000,incense,daltan,mozedel_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
404,#968fad,150,143,173,Mozedel,Mozedel,land,wetlands,woods,continental,0,orthodox,mozzerellstonese,25000,fish,mozedel,mozedel_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
405,#9a94b2,154,148,178,Prusi,Prusi,land,flatland,grasslands,continental,0.1,orthodox,mozzerellstonese,40000,saltpeter,prusi,prusi_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
406,#8f94b2,143,148,178,Opaniel,Opaniel,land,wetlands,woods,continental,0.1,orthodox,mozzerellstonese,25000,maize,opaniel,prusi_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
407,#a39cbc,163,156,188,Midelion,Midelion,land,flatland,farmlands,continental,0.2,orthodox,mozzerellstonese,60000,dyes,midelion,midelion_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
408,#9da0c1,157,160,193,Maltaka,Maltaka,land,flatland,farmlands,continental,0.25,orthodox,mozzerellstonese,67500,silk,maltaka,maltaka_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
409,#999cbc,153,156,188,Cisnporia,Cisnporia,land,wetlands,woods,continental,,orthodox,mozzerellstonese,37500,fish,cisnporia,midelion_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
410,#9598b7,149,152,183,Altava,Irvoran,land,flatland,grasslands,continental,,orthodox,mozzerellstonese,37500,tea,altava,legion_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
411,#9f98b7,159,152,183,Dihelion,Legion,land,flatland,grasslands,continental,,orthodox,mozzerellstonese,10000,maize,dihelion,legion_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
412,#9f8eb7,159,142,183,Lejhion,Legion,land,flatland,farmlands,continental,0.5,orthodox,mozzerellstonese,67500,alum,legion,legion_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
413,#a796c1,167,150,193,Imisl,Imisl,land,flatland,grasslands,continental,0.1,orthodox,mozzerellstonese,50000,fiber_crops,imisl,maltaka_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
414,#a7a0b7,167,160,183,Marsmit,Marsmit,land,flatland,grasslands,continental,,orthodox,mozzerellstonese,37500,maize,marsmit,maltaka_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
415,#a7a0c1,167,160,193,Virealt,Maltaka,land,wetlands,grasslands,continental,,orthodox,mozzerellstonese,15000,maize,virealt,maltaka_province,mozedel_area,mozze_region,tousourilea,berlogoes,,,yes,
416,#a2a5c6,162,165,198,Mertale,Hurgan Council,land,flatland,grasslands,continental,,orthodox,hurgan,9000,maize,mertale,hurgania_province,mozze_area,mozze_region,tousourilea,berlogoes,,,,
417,#ac98c6,172,152,198,Celdar,Hurgan Council,land,flatland,sparse,continental,,orthodox,hurgan,1000,lead,celdar,hurgania_province,mozze_area,mozze_region,tousourilea,berlogoes,,,,
418,#aca5c6,172,165,198,Daritoni,Hurgan Council,land,flatland,sparse,continental,,orthodox,hurgan,3500,coal,daritoni,hurgania_province,mozze_area,mozze_region,tousourilea,berlogoes,,,,
419,#a6a9cc,166,169,204,Litijan,Hurgan Council,land,flatland,sparse,continental,,orthodox,hurgan,3800,mercury,litijan,litijan_province,mozze_area,mozze_region,tousourilea,berlogoes,,,,
420,#b5add1,181,173,209,Teliputani,,land,flatland,desert,continental,,orthodox,hurgan,500,sand,teliputani,hasper_province,mozze_area,mozze_region,tousourilea,berlogoes,,,,
421,#abadd1,171,173,209,Hasper,,land,hills,sparse,continental,,orthodox,hurgan,800,fruit,hasper,hasper_province,mozze_area,mozze_region,tousourilea,berlogoes,,,,
422,#beb6db,190,182,219,Pelire,,land,flatland,sparse,continental,,orthodox,hurgan,500,lead,pelire,ochlini_province,mozze_area,mozze_region,tousourilea,berlogoes,,,,
423,#b8bae0,184,186,224,Ochlini,,land,flatland,sparse,continental,,orthodox,hurgan,900,sand,ochlini,ochlini_province,mozze_area,mozze_region,tousourilea,berlogoes,,,,
424,#c8bfe7,200,191,231,Resegru,Mozzerellston,land,flatland,grasslands,continental,,orthodox,mozzerellstonese,10000,maize,resegru,moserelston_province,mozze_area,mozze_region,tousourilea,berlogoes,,,,
425,#c8b5e7,200,181,231,Fulatent,Mozzerellston,land,flatland,grasslands,continental,,orthodox,mozzerellstonese,10000,maize,fulatent,moserelston_province,mozze_area,mozze_region,tousourilea,berlogoes,,,,
426,#bebfe7,190,191,231,Moserelston,Mozzerellston,land,flatland,farmlands,continental,,orthodox,mozzerellstonese,100000,livestock,moserelston,moserelston_province,mozze_area,mozze_region,tousourilea,berlogoes,,,,
430,#31ccf7,49,204,247,Bishkhuntel,Bishkhuntel,land,flatland,grasslands,continental,0.15,orthodox,mozzerellstonese,50000,fish,bishkhuntel,bishkhuntel_province,eburia_area,deliree_region,kaltic,berlogoes,,,yes,
431,#32c8ff,50,200,255,Marpelia,Bishkhuntel,land,flatland,grasslands,continental,0.1,orthodox,mozzerellstonese,37500,dyes,marpelia,bishkhuntel_province,eburia_area,deliree_region,kaltic,berlogoes,,,yes,
432,#32d2ff,50,210,255,Sureeania,Bishkhuntel,land,flatland,grasslands,continental,,orthodox,mozzerellstonese,12500,medicaments,sureeania,bishkhuntel_province,eburia_area,deliree_region,kaltic,berlogoes,,,,
433,#2fbcef,47,188,239,Tragis'traton,Eburia,land,hills,woods,continental,0,orthodox,pyrtonian,9000,iron,tragistraton,eburia_province,eburia_area,deliree_region,kaltic,berlogoes,,,yes,
434,#2fc6ef,47,198,239,Etun,Eburia,land,flatland,woods,continental,,orthodox,pyrtonian,5000,stone,etun,eburia_province,eburia_area,deliree_region,kaltic,berlogoes,,,,
435,#2fc6e5,47,198,229,Eburiel,Eburia,land,flatland,grasslands,continental,0.1,orthodox,pyrtonian,35000,horses,eburiel,eburia_province,eburia_area,deliree_region,kaltic,berlogoes,,,yes,
436,#2eb7ea,46,183,234,Deliree,Pyrtodeliree,land,flatland,grasslands,continental,0.1,orthodox,pyrtonian,19000,wine,deliree,deliree_province,deliree_area,deliree_region,kaltic,berlogoes,,,yes,
437,#2ec1ea,46,193,234,Triltikan,Pyrtodeliree,land,flatland,woods,continental,,orthodox,pyrtonian,8000,millet,triltikan,deliree_province,deliree_area,deliree_region,kaltic,berlogoes,,,yes,
438,#2dbde5,45,189,229,Novopyrdonia,Pyrtodeliree,land,flatland,grasslands,continental,0.5,orthodox,pyrtonian,38000,wine,novopyrdonia,novopyrdonia_province,deliree_area,deliree_region,kaltic,berlogoes,,,yes,
439,#2dbddb,45,189,219,Alzakan,Pyrtodeliree,land,flatland,woods,continental,0,orthodox,pyrtonian,9000,fish,alzakan,novopyrdonia_province,deliree_area,deliree_region,kaltic,berlogoes,,,yes,
440,#2db3e5,45,179,229,Desirzekan,Pyrtodeliree,land,flatland,woods,continental,0,orthodox,pyrtonian,18000,pearls,desirzekan,novopyrdonia_province,deliree_area,deliree_region,kaltic,berlogoes,,,yes,
441,#2cafe0,44,175,224,Filgahat,Kivuni,land,hills,woods,continental,,orthodox,mozzerellstonese,5000,lumber,filgahat,nativalle_province,eburia_area,deliree_region,kaltic,berlogoes,,,,
442,#2cafd6,44,175,214,Kivuni,Kivuni,land,hills,woods,continental,,orthodox,mozzerellstonese,10000,copper,kivuni,nativalle_province,eburia_area,deliree_region,kaltic,berlogoes,,,,
443,#2cb9e0,44,185,224,Nativalle,Irvoran,land,wetlands,woods,continental,0,orthodox,mozzerellstonese,18000,stone,nativalle,nativalle_province,eburia_area,deliree_region,kaltic,berlogoes,,,yes,
444,#2bb5db,43,181,219,Daerael,,land,wetlands,woods,continental,0.1,orthodox,durninian,10000,lumber,daerael,poreeo_province,deliree_area,deliree_region,kaltic,berlogoes,,,yes,
445,#2babdb,43,171,219,Poreeo,,land,wetlands,grasslands,continental,0.1,orthodox,durninian,12500,wine,poreeo,poreeo_province,deliree_area,deliree_region,kaltic,berlogoes,,,yes,
446,#2babd1,43,171,209,Pirotivunia,,land,wetlands,woods,continental,0,orthodox,durninian,8000,fish,pirotivunia,poreeo_province,deliree_area,deliree_region,kaltic,berlogoes,,,yes,
447,#2ab1d6,42,177,214,Keoul,Keoul,land,flatland,grasslands,continental,0.1,orthodox,durninian,15000,tea,keoul,keoul_province,deliree_area,deliree_region,kaltic,berlogoes,,,yes,
448,#2ab1cc,42,177,204,Borearia,,land,flatland,sparse,continental,0,orthodox,durninian,500,salt,borearia,keoul_province,deliree_area,deliree_region,kaltic,berlogoes,,,yes,
449,#29a2d1,41,162,209,Gilderian,Pyrtodeliree,land,flatland,grasslands,continental,0,orthodox,pyrtonian,5000,fish,gilderian,upper_delireeans_province,deliree_area,deliree_region,kaltic,berlogoes,,,yes,
450,#289ecc,40,158,204,Ispagaria,Pyrtodeliree,land,flatland,grasslands,continental,0,orthodox,pyrtonian,8000,pearls,ispagaria,lower_delireeans_province,deliree_area,deliree_region,kaltic,berlogoes,,,yes,
